,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,P_ID,Group_ID,Deck,Cabin_No,Side
195,Earth,True,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Nica River,1.0,0219,01,G,36,P
196,Earth,True,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney,1.0,0220,01,G,37,P
197,Earth,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,1.0,0220,02,G,37,P
198,Earth,True,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney,0.0,0220,03,G,37,P
199,Earth,False,TRAPPIST-1e,25.0,0.0,122.0,84.0,441.3333333333333,0.0,0.0,Dont Wilsoney,0.0,0220,04,E,10,P
200,Earth,False,TRAPPIST-1e,16.0,0.0,0.0,3.0,0.0,0.0,1099.0,Velyne Wilsoney,0.0,0220,05,F,48,P
201,Earth,False,55 Cancri e,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney,0.0,0220,06,G,37,P
202,Earth,True,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,1.0,0220,07,G,37,P
203,Mars,False,55 Cancri e,21.0,0.0,2237.0,0.0,119.0,0.0,0.0,Cowhex Blan,0.0,0221,01,E,13,S
204,Mars,False,TRAPPIST-1e,23.0,0.0,1215.0,80.0,1.0,2.0,0.0,Yogark Reke,0.0,0221,02,E,13,S
205,Mars,False,TRAPPIST-1e,33.0,0.0,1933.0,12.0,188.0,1.0,0.0,Jacks Reke,0.0,0221,03,E,13,S
206,Mars,True,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Eerch Reke,1.0,0221,04,E,13,S
207,Mars,False,TRAPPIST-1e,41.0,0.0,1230.0,0.0,301.0,43.0,1023.0,Panbug Reke,0.0,0221,05,E,13,S
208,Mars,False,TRAPPIST-1e,16.0,0.0,915.0,0.0,221.0,234.0,0.0,Gran Reke,0.0,0221,06,E,13,S
209,Mars,True,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Rohs Reke,0.0,0221,07,E,13,S
210,Mars,False,TRAPPIST-1e,20.0,0.0,1406.0,0.0,0.0,11.0,0.0,Gone Perte,0.0,0222,01,F,41,S
211,Mars,True,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Colf Deva,1.0,0222,02,F,41,S
212,Mars,True,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Grake Perte,1.0,0222,03,E,14,S
213,Earth,False,TRAPPIST-1e,21.0,0.0,0.0,2.0,665.0,0.0,9.0,Evan Sykess,0.0,0223,01,G,35,S
214,Mars,False,TRAPPIST-1e,32.0,1.0,181.0,0.0,5.0,1634.0,0.0,Blues Queen,0.0,0224,01,F,42,S
215,Earth,True,PSO J318.5-22,58.0,0.0,0.0,0.0,0.0,0.0,0.0,Carly Hortis,1.0,0225,01,G,38,P
216,Earth,False,TRAPPIST-1e,24.0,0.0,4.0,7.0,0.0,713.0,79.0,Done Sellahaney,0.0,0229,01,F,43,S
217,Mars,False,TRAPPIST-1e,30.0,0.0,85.0,0.0,1.0,1720.0,0.0,Krus Nate,0.0,0231,01,F,44,S
218,Earth,True,PSO J318.5-22,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Nica Bakerrison,0.0,0232,01,G,36,S
219,Mars,False,TRAPPIST-1e,32.0,0.0,56.0,0.0,256.0,1438.0,0.0,Teda Wist,0.0,0233,01,F,45,S
220,Earth,False,TRAPPIST-1e,43.0,0.0,0.0,888.0,0.0,0.0,0.0,Keitha Josey,0.0,0234,01,F,50,P
221,Europa,True,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Weias Aginge,1.0,0237,01,B,11,P
222,Mars,False,TRAPPIST-1e,37.0,0.0,637.0,0.0,0.0,92.0,319.0,Diedow Resty,0.0,0239,01,,,
223,Mars,True,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Puffes Crie,1.0,0240,01,F,52,P
224,Europa,,55 Cancri e,33.0,0.0,0.0,1249.0,0.0,4812.0,1116.0,Alas Dischod,0.0,0241,01,E,11,P
225,,False,TRAPPIST-1e,18.0,0.0,313.0,1.0,691.0,283.0,0.0,Almone Sté,0.0,0242,01,F,46,S
226,Earth,True,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,0.0,0243,01,G,37,S
227,Mars,True,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Froos Sad,1.0,0244,01,,,
228,Mars,True,55 Cancri e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Tous Sad,1.0,0244,02,F,47,S
229,Europa,False,55 Cancri e,46.0,0.0,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,1.0,0245,01,C,6,P
230,Europa,False,TRAPPIST-1e,33.0,0.0,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte,0.0,0245,02,C,6,P
231,Mars,False,TRAPPIST-1e,21.0,0.0,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,0.0,0246,01,D,8,P
232,Europa,False,TRAPPIST-1e,33.0,0.0,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,0.0,0248,01,C,10,S
233,Earth,True,PSO J318.5-22,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Camily Kramosley,0.0,0250,01,G,38,S
234,,True,55 Cancri e,54.0,0.0,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,1.0,0251,01,C,11,S
235,Earth,False,TRAPPIST-1e,30.0,0.0,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,0.0,0252,01,F,53,P
236,Earth,False,TRAPPIST-1e,29.0,0.0,272.0,615.0,0.0,0.0,1.0,Dawne Cardner,0.0,0253,01,G,42,P
237,Earth,False,TRAPPIST-1e,21.0,0.0,702.0,172.0,408.0,2.0,6.0,Race Stenson,1.0,0254,01,F,54,P
238,Europa,True,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,1.0,0255,01,A,3,S
239,Mars,False,55 Cancri e,21.0,0.0,1664.0,0.0,7.0,0.0,0.0,Errohs Berte,0.0,0257,01,F,49,S
240,Mars,True,TRAPPIST-1e,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Squars Berte,1.0,0257,02,F,49,S
241,Earth,False,TRAPPIST-1e,22.0,0.0,0.0,0.0,313.0,299.0,92.0,Feryla Cooperkins,0.0,0258,01,F,50,S
242,Europa,False,TRAPPIST-1e,26.0,0.0,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly,0.0,0260,01,E,16,S
243,Earth,False,TRAPPIST-1e,26.0,0.0,66.0,29.0,0.0,0.0,803.0,Dord Bookerson,0.0,0261,01,F,56,P
244,Earth,True,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Maen Merkins,1.0,0263,01,G,43,P
245,Europa,True,TRAPPIST-1e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Etair Herpumble,1.0,0265,01,D,8,S
246,Earth,False,TRAPPIST-1e,13.0,0.0,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett,0.0,0267,01,F,51,S
247,Earth,False,55 Cancri e,47.0,0.0,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs,1.0,0269,01,F,52,S
248,Earth,False,TRAPPIST-1e,63.0,0.0,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis,0.0,0270,01,F,59,P
249,Europa,True,55 Cancri e,25.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,1.0,0275,01,D,9,S
250,Earth,False,55 Cancri e,50.0,0.0,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield,1.0,0277,01,F,61,P
251,Earth,False,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,888.0,0.0,Judya Beachez,0.0,0278,01,,,
252,Earth,False,TRAPPIST-1e,45.0,0.0,0.0,97.0,0.0,14.0,333.0,Marice Beachez,0.0,0278,02,G,45,P
253,Earth,False,TRAPPIST-1e,19.0,0.0,0.0,0.0,2078.0,0.0,0.0,Derine Pierry,1.0,0281,01,F,63,P
254,Earth,False,TRAPPIST-1e,21.0,0.0,0.0,918.0,0.0,0.0,0.0,Valex Baketton,1.0,0282,01,F,54,S
255,Earth,True,PSO J318.5-22,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Jacky Santin,1.0,0283,01,G,46,P
256,Earth,False,TRAPPIST-1e,22.0,0.0,146.0,654.0,1.0,0.0,2.0,Roydo Santin,1.0,0283,02,F,64,P
257,Europa,True,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,1.0,0285,01,E,16,P
258,Europa,True,55 Cancri e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,1.0,0285,02,E,16,P
259,Earth,False,55 Cancri e,57.0,0.0,3.0,1281.0,29.0,162.0,13.0,Carita Jimes,0.0,0286,01,F,65,P
260,Europa,True,55 Cancri e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Tetra Bootty,1.0,0287,01,,,
261,Europa,False,TRAPPIST-1e,28.0,0.0,0.0,587.0,32.0,6.0,1460.0,Alasym Bootty,0.0,0287,02,B,12,P
262,Earth,False,55 Cancri e,19.0,0.0,0.0,0.0,0.0,0.0,828.0,Gory Delez,0.0,0288,01,F,55,S
263,Europa,True,55 Cancri e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,1.0,0289,01,C,12,S
264,Europa,False,55 Cancri e,26.0,0.0,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing,1.0,0290,01,B,7,S
265,Europa,True,TRAPPIST-1e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Algor Excialing,1.0,0290,02,B,7,S
266,Europa,,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Dhenar Excialing,1.0,0290,03,B,7,S
267,Europa,False,55 Cancri e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Atino Excialing,1.0,0290,04,B,7,S
268,Europa,False,TRAPPIST-1e,40.0,0.0,0.0,6500.0,88.0,1090.0,0.0,Castab Brakeril,1.0,0291,01,D,10,S
269,Europa,True,TRAPPIST-1e,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Phonons Roforhauge,1.0,0294,01,B,8,S
270,Earth,False,TRAPPIST-1e,24.0,0.0,90.0,2.0,1324.0,17.0,0.0,Ernice Gardonadox,1.0,0297,01,G,47,P
271,Europa,True,55 Cancri e,57.0,0.0,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,1.0,0298,01,A,3,P
272,Earth,True,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Margia Wriggins,0.0,0301,01,,,
273,Earth,False,TRAPPIST-1e,23.0,0.0,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry,0.0,0302,01,F,67,P
274,,True,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,1.0,0303,01,G,41,S
275,Europa,False,TRAPPIST-1e,28.0,0.0,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul,0.0,0304,01,E,18,S
276,Europa,False,55 Cancri e,23.0,0.0,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,0.0,0305,01,C,7,P
277,Earth,False,TRAPPIST-1e,23.0,0.0,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,0.0,0306,01,E,19,S
278,Earth,False,TRAPPIST-1e,18.0,0.0,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,1.0,0307,01,F,59,S
279,Earth,False,TRAPPIST-1e,18.0,0.0,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson,0.0,0309,01,F,60,S
280,Europa,False,TRAPPIST-1e,67.0,0.0,0.0,230.0,0.0,4476.0,241.0,Naviton Coudered,0.0,0310,01,,,
281,Earth,False,PSO J318.5-22,60.0,0.0,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond,1.0,0313,01,F,68,P
282,Earth,True,55 Cancri e,25.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,Jona Mckinsond,1.0,0313,02,G,50,P
283,Earth,False,55 Cancri e,49.0,0.0,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond,1.0,0313,03,F,68,P
284,Earth,False,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,1.0,0313,04,G,50,P
285,Earth,False,55 Cancri e,26.0,0.0,386.0,0.0,74.0,0.0,1330.0,Kell Kochroeders,0.0,0314,01,G,51,P
286,,True,PSO J318.5-22,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,1.0,0315,01,G,42,S
287,Europa,False,TRAPPIST-1e,24.0,0.0,0.0,2628.0,0.0,170.0,0.0,Hallah Sorbitter,1.0,0316,01,B,9,S
288,Europa,True,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Beneba Sorbitter,1.0,0316,02,B,9,S
289,Earth,False,TRAPPIST-1e,18.0,0.0,0.0,2.0,0.0,223.0,0.0,Breney Bellarkerd,0.0,0320,01,G,44,S
290,Earth,False,TRAPPIST-1e,21.0,0.0,0.0,5.0,3.0,0.0,414.3333333333333,Garley Bellarkerd,0.0,0320,02,G,44,S
291,,False,TRAPPIST-1e,59.0,1.0,1018.0,0.0,209.0,0.0,0.0,Quites Bache,0.0,0321,01,F,61,S
292,Earth,True,PSO J318.5-22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Annya Blange,0.0,0322,01,G,45,S
293,Earth,True,55 Cancri e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,0.0,0324,01,G,53,P
294,Earth,True,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,0.0,0326,01,G,47,S
295,Earth,False,TRAPPIST-1e,19.0,0.0,17.0,0.0,784.0,0.0,2.0,Jasony Ocherman,1.0,0327,01,,,
296,Europa,False,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,1.0,0330,01,C,14,S
297,Europa,False,TRAPPIST-1e,32.0,0.0,247.0,4651.0,0.0,46.0,202.0,,1.0,0330,02,C,14,S
298,Europa,False,TRAPPIST-1e,33.0,0.0,443.0,317.0,0.0,148.0,1260.0,Hekaton Siveduced,0.0,0330,03,C,14,S
299,Earth,False,TRAPPIST-1e,25.0,0.0,0.0,0.0,251.0,0.0,552.0,Lewise Burchard,0.0,0331,01,F,72,P
300,Mars,True,55 Cancri e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Phios Melie,1.0,0333,01,F,73,P
301,Mars,False,TRAPPIST-1e,29.0,0.0,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,0.0,0334,01,F,62,S
302,Earth,False,TRAPPIST-1e,44.0,0.0,695.0,1.0,16.0,0.0,0.0,Maura Cookson,0.0,0336,01,F,74,P
303,Mars,True,55 Cancri e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Guanch Perle,1.0,0337,01,F,63,S
304,Mars,False,TRAPPIST-1e,19.0,0.0,417.0,349.0,634.0,3.0,1057.0,Weros Perle,1.0,0337,02,F,63,S
305,Mars,False,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0337,03,F,63,S
306,Earth,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,453.0,0.0,0.0,Ireen Guerson,1.0,0338,01,G,48,S
307,Europa,True,55 Cancri e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Pentard Poille,1.0,0340,01,B,10,S
308,Earth,True,PSO J318.5-22,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey,0.0,0341,01,G,57,P
309,Earth,False,PSO J318.5-22,31.0,0.0,121.0,0.0,0.0,274.0,907.0,Meremy Salez,0.0,0343,01,F,76,P
310,Mars,True,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Berios Racke,0.0,0345,01,E,21,S
311,Earth,True,55 Cancri e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Lynney Chanan,1.0,0346,01,G,59,P
312,Mars,False,TRAPPIST-1e,27.0,0.0,434.0,0.0,1434.0,0.0,0.0,Cousk Kraie,0.0,0347,01,F,64,S
313,Mars,False,TRAPPIST-1e,22.0,0.0,142.0,2876.0,202.0,3.0,0.0,Stray Mane,1.0,0348,01,D,12,P
314,Mars,,TRAPPIST-1e,36.0,0.0,520.0,0.0,1865.0,0.0,0.0,Weet Mane,1.0,0348,02,,,
315,Earth,True,PSO J318.5-22,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Loresa Burchanez,1.0,0350,01,G,60,P
316,Mars,False,TRAPPIST-1e,23.0,0.0,2001.0,0.0,2975.0,0.0,0.0,Hits Strad,0.0,0352,01,F,78,P
317,Earth,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Tricky Warrison,1.0,0355,01,,,
318,Europa,True,55 Cancri e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Pharmus Gloyanthy,1.0,0356,01,B,15,P
319,Earth,False,TRAPPIST-1e,41.0,0.0,0.3333333333333333,1198.0,0.0,124.0,572.0,Eduard Mcleaney,0.0,0357,01,F,65,S
320,Earth,True,TRAPPIST-1e,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Ronna Connon,1.0,0358,01,G,50,S
321,Earth,True,PSO J318.5-22,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Dandy Connon,1.0,0358,02,G,50,S
322,Earth,False,PSO J318.5-22,26.0,0.0,148.0,0.0,453.0,0.0,88.0,Celine Popez,0.0,0359,01,F,66,S
323,Earth,False,TRAPPIST-1e,15.0,0.0,358.0,212.0,33.0,0.0,112.0,Elancy Staffersby,0.0,0360,01,F,67,S
324,Earth,False,55 Cancri e,33.0,0.0,0.0,36.0,0.0,280.0,417.0,Virgie Headardyer,1.0,0361,01,F,68,S
325,Earth,False,55 Cancri e,23.666666666666668,0.0,0.0,0.0,0.0,685.0,21.0,Dandra Jacostaney,0.0,0365,01,G,51,S
326,Mars,False,TRAPPIST-1e,26.0,0.0,2832.0,107.0,4447.0,15.0,4.0,Resers Perte,0.0,0368,01,F,82,P
327,Mars,True,TRAPPIST-1e,61.0,0.0,0.0,0.0,0.0,0.0,0.0,Batech Perte,1.0,0368,02,F,82,P
328,Earth,False,TRAPPIST-1e,24.0,0.0,0.0,0.0,592.0,177.0,58.0,Veroy Pottonalden,1.0,0369,01,G,53,S
329,Earth,False,TRAPPIST-1e,30.0,0.0,0.0,95.0,0.0,441.0,1023.0,Tine Coffmaney,0.0,0370,01,F,83,P
330,Mars,True,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Chrey Dutte,1.0,0371,01,F,84,P
331,Earth,False,TRAPPIST-1e,24.0,0.0,0.0,5.0,0.0,2766.0,0.0,,0.0,0372,01,F,85,P
332,Earth,True,TRAPPIST-1e,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Billex Mcneiderson,0.0,0373,01,G,62,P
333,Earth,False,TRAPPIST-1e,20.0,0.0,0.0,0.0,558.0,0.0,230.0,Luzel Vincenton,0.0,0375,01,E,22,P
334,Earth,False,TRAPPIST-1e,22.0,0.0,116.0,0.0,786.0,6.0,0.0,Francy Spentley,1.0,0376,01,G,54,S
335,Europa,False,55 Cancri e,63.0,0.0,0.0,1068.0,0.0,176.0,8188.0,Wezncha Excialing,0.0,0377,01,C,15,S
336,Europa,False,55 Cancri e,18.0,0.0,17.0,215.0,4.0,5132.0,697.0,Bram Pirejus,0.0,0378,01,B,11,S
337,Europa,True,55 Cancri e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Marfak Pirejus,1.0,0378,02,B,11,S
338,Europa,False,TRAPPIST-1e,79.0,0.0,5649.0,235.0,7.0,2579.0,2175.0,Naslon Pirejus,0.0,0378,03,B,11,S
339,Europa,True,TRAPPIST-1e,56.0,0.0,0.0,0.0,0.0,0.0,0.0,Muonons Pirejus,1.0,0378,04,B,11,S
340,Europa,True,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Polaton Pirejus,1.0,0378,05,B,11,S
341,Europa,False,TRAPPIST-1e,33.0,0.0,0.0,2491.0,6.0,1173.0,1059.0,Sollum Pirejus,0.0,0378,06,B,11,S
342,Europa,True,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Achib Pirejus,1.0,0378,07,B,11,S
343,Earth,False,TRAPPIST-1e,31.0,0.0,198.0,0.0,591.0,0.0,164.0,Brita Moodson,1.0,0379,01,G,63,P
344,Europa,True,55 Cancri e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Zinopus Fuelddid,1.0,0380,01,,,
345,Europa,True,55 Cancri e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Mesatan Mosteraked,1.0,0381,01,B,16,P
346,Europa,True,55 Cancri e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Aston Mosteraked,1.0,0381,02,B,16,P
347,,False,,23.0,0.0,348.0,0.0,0.0,4.0,368.0,Blanie Floydendley,0.0,0382,01,G,64,P
348,Earth,False,TRAPPIST-1e,28.0,0.0,82.0,773.0,0.0,3693.0,140.0,Phia Wagnerray,0.0,0383,01,G,55,S
349,Earth,True,PSO J318.5-22,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Evane Wagnerray,0.0,0383,02,G,55,S
350,Earth,False,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cliney Simpsonks,1.0,0384,01,G,56,S
351,Earth,False,TRAPPIST-1e,14.0,0.0,3.0,0.0,881.0,25.0,0.0,Ellard Simpsonks,1.0,0384,02,G,56,S
352,Earth,False,TRAPPIST-1e,23.0,0.0,13.0,747.0,0.0,0.0,128.0,Tanley Klinson,0.0,0385,01,G,65,P
353,Earth,True,TRAPPIST-1e,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Verek Merce,0.0,0387,01,G,66,P
354,Earth,True,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Fanna Sullones,0.0,0388,01,G,57,S
355,Earth,False,TRAPPIST-1e,18.0,0.0,391.0,44.0,356.0,0.0,0.0,Elanda Savaraldez,0.0,0389,01,E,23,P
356,Europa,False,PSO J318.5-22,27.0,1.0,69.0,5728.0,0.0,0.0,987.0,Dabik Cowsearney,1.0,0391,01,C,9,P
357,Earth,False,TRAPPIST-1e,48.0,0.0,0.0,111.0,0.0,1508.0,0.0,Ward Carreralend,0.0,0392,01,E,24,P
358,Europa,False,55 Cancri e,31.0,1.0,0.0,11003.0,552.0,8157.0,5688.0,Meropus Hervel,0.0,0395,01,B,17,P
359,Europa,False,55 Cancri e,61.0,0.0,1.0,608.0,0.0,3835.0,1.0,Hadyon Hervel,0.0,0395,02,B,17,P
360,Earth,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Brinez Robins,1.0,0396,01,G,59,S
361,Mars,True,TRAPPIST-1e,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Graw Mepie,1.0,0397,01,F,69,S
362,Mars,False,TRAPPIST-1e,22.0,0.0,28.0,420.0,36.0,6011.0,3.0,Wales Tité,0.0,0398,01,D,13,S
363,Mars,False,TRAPPIST-1e,30.0,1.0,1056.0,0.0,0.0,0.0,0.0,Luse Pimne,0.0,0401,01,D,14,S
364,Mars,False,TRAPPIST-1e,30.0,0.0,1770.0,0.0,0.0,13.0,0.0,Parney Pimne,0.0,0401,02,D,14,S
365,,True,55 Cancri e,32.0,1.0,0.0,0.0,0.0,0.0,0.0,Teron Sageng,1.0,0402,01,D,15,S
366,Mars,False,TRAPPIST-1e,43.0,1.0,353.0,896.0,0.0,0.0,2.0,Push Wate,1.0,0403,01,D,13,P
367,Earth,False,55 Cancri e,17.0,0.0,177.0,78.33333333333333,0.0,310.0,7.0,Denis Flowensley,0.0,0405,01,F,89,P
368,Earth,False,TRAPPIST-1e,23.0,0.0,805.3333333333334,21.0,0.0,0.0,1699.0,Dandy Mirez,0.0,0407,01,G,69,P
369,Earth,False,TRAPPIST-1e,20.0,0.0,0.0,465.0,0.0,5.0,223.0,Luzel Mirez,0.0,0407,02,F,90,P
370,Earth,True,TRAPPIST-1e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Dennya Mirez,0.0,0407,03,G,69,P
371,Mars,False,TRAPPIST-1e,35.0,0.0,1134.0,113.0,52.0,0.0,0.0,Cus Ble,0.0,0408,01,E,25,P
372,Mars,False,TRAPPIST-1e,31.0,0.0,0.0,0.0,1116.0,2.0,0.0,Mats Iccle,0.0,0409,01,F,71,S
373,Earth,False,55 Cancri e,21.0,0.0,0.0,150.0,0.0,567.0,0.0,Tyrona Roachoanand,0.0,0410,01,F,72,S
374,Earth,False,TRAPPIST-1e,16.0,0.0,691.0,0.0,101.0,140.0,0.0,Benny Rushorney,0.0,0411,01,F,91,P
375,Europa,False,TRAPPIST-1e,60.0,0.0,0.0,7255.0,5952.0,1537.0,0.0,Baton Quelfly,1.0,0412,01,C,11,P
376,Earth,False,TRAPPIST-1e,18.0,0.0,0.0,157.0,0.0,352.0,60.0,Elina Steinardson,0.0,0413,01,F,92,P
377,Earth,True,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Iney Pierry,0.0,0415,01,G,60,S
378,Europa,True,55 Cancri e,68.0,0.0,0.0,0.0,0.0,0.0,0.0,Lesatik Poicaptic,1.0,0417,01,B,18,P
379,Europa,False,55 Cancri e,22.0,0.0,0.0,1170.0,0.0,5467.0,1241.0,Mirark Unhearfus,0.0,0417,02,B,18,P
380,Europa,True,TRAPPIST-1e,59.0,0.0,0.0,0.0,0.0,0.0,0.0,Enifik Unhearfus,1.0,0417,03,B,18,P
381,Europa,False,TRAPPIST-1e,23.666666666666668,0.0,8.0,3584.0,0.0,13.0,57.0,Syrmark Pumbody,1.0,0423,01,B,19,P
382,Mars,False,TRAPPIST-1e,37.0,0.0,1094.0,2.0,26.0,34.0,1.0,Blesh Fiha,0.0,0425,01,F,96,P
383,Mars,True,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Cowns Fiha,1.0,0425,02,F,96,P
384,Mars,True,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Ree Fiha,1.0,0425,03,F,96,P
385,Europa,False,TRAPPIST-1e,31.0,0.0,417.0,2432.3333333333335,7185.0,562.0,792.0,Algor Efulows,1.0,0427,01,E,26,P
386,Europa,False,TRAPPIST-1e,29.0,0.0,0.0,4118.0,0.0,715.0,3139.0,Chargin Chocaters,1.0,0428,01,C,16,S
387,Europa,False,55 Cancri e,20.0,0.0,2.0,10116.0,0.0,2.0,225.0,Aino Ineysive,1.0,0429,01,A,5,S
388,Europa,True,55 Cancri e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Taurak Ineysive,1.0,0429,02,A,5,S
389,Earth,False,TRAPPIST-1e,29.0,0.0,0.0,1026.0,0.0,16.0,0.0,Eliana Jorden,1.0,0430,01,F,75,S
390,Mars,True,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Fronch Melto,1.0,0431,01,F,97,P
391,Mars,False,TRAPPIST-1e,17.0,0.0,1483.0,10.0,0.0,0.0,0.0,Caper Knike,0.0,0432,01,F,76,S
