,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Deck,Side,Group_ID
213,Earth,0.0,TRAPPIST-1e,21.0,0.0,0.0,2.0,665.0,0.0,9.0,Evan Sykess,0,G,S,01
214,Mars,0.0,TRAPPIST-1e,32.0,1.0,181.0,0.0,5.0,1634.0,0.0,Blues Queen,0,F,S,01
215,Earth,1.0,PSO J318.5-22,58.0,0.0,0.0,0.0,0.0,0.0,0.0,Carly Hortis,1,G,P,01
216,Earth,0.0,TRAPPIST-1e,24.0,0.0,4.0,7.0,0.0,713.0,79.0,Done Sellahaney,0,F,S,01
217,Mars,0.0,TRAPPIST-1e,30.0,0.0,85.0,0.0,1.0,1720.0,0.0,Krus Nate,0,F,S,01
218,Earth,1.0,PSO J318.5-22,27.0,0.0,0.0,,0.0,0.0,0.0,Nica Bakerrison,0,G,S,01
219,Mars,0.0,TRAPPIST-1e,32.0,0.0,56.0,0.0,256.0,1438.0,0.0,Teda Wist,0,F,S,01
220,Earth,0.0,TRAPPIST-1e,43.0,0.0,,888.0,0.0,0.0,0.0,Keitha Josey,0,F,P,01
221,Europa,1.0,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Weias Aginge,1,B,P,01
222,Mars,0.0,TRAPPIST-1e,37.0,0.0,637.0,0.0,0.0,92.0,319.0,Diedow Resty,0,,,01
223,Mars,1.0,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Puffes Crie,1,F,P,01
224,Europa,,55 Cancri e,33.0,0.0,0.0,1249.0,0.0,4812.0,1116.0,Alas Dischod,0,E,P,01
225,,0.0,TRAPPIST-1e,18.0,0.0,313.0,1.0,691.0,283.0,0.0,Almone Sté,0,F,S,01
226,Earth,1.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,0,G,S,01
227,Mars,1.0,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Froos Sad,1,,,01
228,Mars,1.0,55 Cancri e,14.0,,0.0,0.0,0.0,0.0,0.0,Tous Sad,1,F,S,02
229,Europa,0.0,55 Cancri e,46.0,0.0,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,1,C,P,01
230,Europa,0.0,TRAPPIST-1e,33.0,0.0,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte,0,C,P,02
231,Mars,0.0,TRAPPIST-1e,21.0,0.0,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,0,D,P,01
232,Europa,0.0,TRAPPIST-1e,33.0,0.0,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,0,C,S,01
233,Earth,1.0,PSO J318.5-22,47.0,0.0,,0.0,0.0,0.0,0.0,Camily Kramosley,0,G,S,01
234,,1.0,55 Cancri e,54.0,0.0,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,1,C,S,01
235,Earth,0.0,TRAPPIST-1e,30.0,0.0,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,0,F,P,01
236,Earth,0.0,TRAPPIST-1e,29.0,0.0,272.0,615.0,0.0,0.0,1.0,Dawne Cardner,0,G,P,01
237,Earth,0.0,TRAPPIST-1e,21.0,0.0,702.0,172.0,408.0,2.0,6.0,Race Stenson,1,F,P,01
238,Europa,1.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,1,A,S,01
239,Mars,0.0,55 Cancri e,21.0,0.0,1664.0,0.0,,0.0,0.0,Errohs Berte,0,F,S,01
240,Mars,1.0,TRAPPIST-1e,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Squars Berte,1,F,S,02
241,Earth,0.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,313.0,299.0,92.0,Feryla Cooperkins,0,F,S,01
242,Europa,0.0,TRAPPIST-1e,26.0,0.0,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly,0,E,S,01
243,Earth,0.0,TRAPPIST-1e,26.0,0.0,66.0,29.0,0.0,0.0,803.0,Dord Bookerson,0,F,P,01
244,Earth,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Maen Merkins,1,G,P,01
245,Europa,1.0,TRAPPIST-1e,39.0,0.0,0.0,0.0,0.0,,0.0,Etair Herpumble,1,D,S,01
246,Earth,0.0,TRAPPIST-1e,13.0,0.0,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett,0,F,S,01
247,Earth,0.0,55 Cancri e,47.0,0.0,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs,1,F,S,01
248,Earth,0.0,TRAPPIST-1e,63.0,0.0,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis,0,F,P,01
249,Europa,1.0,55 Cancri e,,0.0,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,1,D,S,01
250,Earth,0.0,55 Cancri e,50.0,0.0,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield,1,F,P,01
251,Earth,0.0,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,888.0,,Judya Beachez,0,,,01
252,Earth,0.0,TRAPPIST-1e,45.0,0.0,0.0,97.0,0.0,14.0,333.0,Marice Beachez,0,G,P,02
253,Earth,0.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,2078.0,0.0,0.0,Derine Pierry,1,F,P,01
254,Earth,0.0,TRAPPIST-1e,21.0,0.0,0.0,918.0,0.0,0.0,0.0,Valex Baketton,1,F,S,01
255,Earth,1.0,PSO J318.5-22,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Jacky Santin,1,G,P,01
256,Earth,0.0,TRAPPIST-1e,22.0,0.0,146.0,654.0,1.0,0.0,2.0,Roydo Santin,1,F,P,02
257,Europa,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,1,E,P,01
258,Europa,1.0,55 Cancri e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,1,E,P,02
259,Earth,0.0,55 Cancri e,57.0,0.0,3.0,1281.0,29.0,162.0,13.0,Carita Jimes,0,F,P,01
260,Europa,1.0,55 Cancri e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Tetra Bootty,1,,,01
261,Europa,0.0,TRAPPIST-1e,28.0,0.0,0.0,587.0,32.0,6.0,1460.0,Alasym Bootty,0,B,P,02
262,Earth,0.0,55 Cancri e,19.0,0.0,0.0,0.0,0.0,0.0,828.0,Gory Delez,0,F,S,01
263,Europa,1.0,55 Cancri e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,1,C,S,01
264,Europa,0.0,55 Cancri e,26.0,0.0,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing,1,B,S,01
265,Europa,1.0,TRAPPIST-1e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Algor Excialing,1,B,S,02
266,Europa,,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Dhenar Excialing,1,B,S,03
267,Europa,0.0,55 Cancri e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Atino Excialing,1,B,S,04
268,Europa,0.0,TRAPPIST-1e,40.0,0.0,0.0,6500.0,88.0,1090.0,0.0,Castab Brakeril,1,D,S,01
269,Europa,1.0,TRAPPIST-1e,50.0,0.0,0.0,0.0,0.0,,0.0,Phonons Roforhauge,1,B,S,01
270,Earth,0.0,TRAPPIST-1e,24.0,0.0,90.0,2.0,1324.0,17.0,0.0,Ernice Gardonadox,1,G,P,01
271,Europa,1.0,55 Cancri e,57.0,0.0,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,1,A,P,01
272,Earth,1.0,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Margia Wriggins,0,,,01
273,Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry,0,F,P,01
274,,1.0,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,1,G,S,01
275,Europa,0.0,TRAPPIST-1e,28.0,0.0,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul,0,E,S,01
276,Europa,0.0,55 Cancri e,23.0,0.0,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,0,C,P,01
277,Earth,0.0,TRAPPIST-1e,23.0,0.0,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,0,E,S,01
278,Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,1,F,S,01
279,Earth,0.0,TRAPPIST-1e,18.0,0.0,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson,0,F,S,01
280,Europa,0.0,TRAPPIST-1e,67.0,0.0,,230.0,0.0,4476.0,241.0,Naviton Coudered,0,,,01
281,Earth,0.0,PSO J318.5-22,60.0,0.0,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond,1,F,P,01
282,Earth,1.0,55 Cancri e,,0.0,0.0,0.0,,0.0,0.0,Jona Mckinsond,1,G,P,02
283,Earth,0.0,55 Cancri e,49.0,0.0,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond,1,F,P,03
284,Earth,0.0,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,1,G,P,04
285,Earth,0.0,55 Cancri e,26.0,0.0,386.0,0.0,74.0,0.0,1330.0,Kell Kochroeders,0,G,P,01
286,,1.0,PSO J318.5-22,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,1,G,S,01
287,Europa,0.0,TRAPPIST-1e,24.0,0.0,0.0,2628.0,,170.0,0.0,Hallah Sorbitter,1,B,S,01
288,Europa,1.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,,Beneba Sorbitter,1,B,S,02
289,Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,2.0,0.0,,0.0,Breney Bellarkerd,0,G,S,01
290,Earth,0.0,TRAPPIST-1e,21.0,0.0,0.0,5.0,3.0,0.0,,Garley Bellarkerd,0,G,S,02
291,,0.0,TRAPPIST-1e,59.0,1.0,1018.0,0.0,209.0,0.0,0.0,Quites Bache,0,F,S,01
292,Earth,1.0,PSO J318.5-22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Annya Blange,0,G,S,01
293,Earth,1.0,55 Cancri e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,0,G,P,01
294,Earth,1.0,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,0,G,S,01
295,Earth,0.0,TRAPPIST-1e,19.0,0.0,17.0,0.0,784.0,0.0,2.0,Jasony Ocherman,1,,,01
296,Europa,0.0,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,1,C,S,01
297,Europa,0.0,TRAPPIST-1e,32.0,0.0,247.0,4651.0,0.0,46.0,202.0,,1,C,S,02
298,Europa,0.0,TRAPPIST-1e,33.0,0.0,443.0,317.0,0.0,148.0,1260.0,Hekaton Siveduced,0,C,S,03
299,Earth,0.0,TRAPPIST-1e,25.0,0.0,0.0,0.0,251.0,0.0,552.0,Lewise Burchard,0,F,P,01
300,Mars,1.0,55 Cancri e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Phios Melie,1,F,P,01
301,Mars,0.0,TRAPPIST-1e,29.0,0.0,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,0,F,S,01
302,Earth,0.0,TRAPPIST-1e,44.0,0.0,695.0,1.0,16.0,0.0,0.0,Maura Cookson,0,F,P,01
303,Mars,1.0,55 Cancri e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Guanch Perle,1,F,S,01
304,Mars,0.0,TRAPPIST-1e,19.0,0.0,417.0,349.0,634.0,3.0,1057.0,Weros Perle,1,F,S,02
305,Mars,0.0,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,F,S,03
306,Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,,0.0,0.0,Ireen Guerson,1,G,S,01
307,Europa,1.0,55 Cancri e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Pentard Poille,1,B,S,01
308,Earth,1.0,PSO J318.5-22,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey,0,G,P,01
309,Earth,0.0,PSO J318.5-22,31.0,0.0,121.0,0.0,0.0,274.0,907.0,Meremy Salez,0,F,P,01
310,Mars,1.0,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Berios Racke,0,E,S,01
311,Earth,1.0,55 Cancri e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Lynney Chanan,1,G,P,01
312,Mars,0.0,TRAPPIST-1e,27.0,0.0,434.0,0.0,1434.0,0.0,0.0,Cousk Kraie,0,F,S,01
313,Mars,0.0,TRAPPIST-1e,22.0,0.0,142.0,2876.0,202.0,3.0,0.0,Stray Mane,1,D,P,01
314,Mars,,TRAPPIST-1e,36.0,0.0,520.0,0.0,1865.0,0.0,0.0,Weet Mane,1,,,02
315,Earth,1.0,PSO J318.5-22,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Loresa Burchanez,1,G,P,01
316,Mars,0.0,TRAPPIST-1e,23.0,0.0,2001.0,0.0,2975.0,0.0,0.0,Hits Strad,0,F,P,01
317,Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Tricky Warrison,1,,,01
318,Europa,1.0,55 Cancri e,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Pharmus Gloyanthy,1,B,P,01
319,Earth,0.0,TRAPPIST-1e,41.0,0.0,,1198.0,0.0,124.0,572.0,Eduard Mcleaney,0,F,S,01
320,Earth,1.0,TRAPPIST-1e,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Ronna Connon,1,G,S,01
321,Earth,1.0,PSO J318.5-22,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Dandy Connon,1,G,S,02
322,Earth,0.0,PSO J318.5-22,26.0,0.0,148.0,0.0,453.0,0.0,88.0,Celine Popez,0,F,S,01
323,Earth,0.0,TRAPPIST-1e,15.0,0.0,358.0,212.0,33.0,0.0,112.0,Elancy Staffersby,0,F,S,01
324,Earth,0.0,55 Cancri e,33.0,0.0,0.0,36.0,0.0,280.0,417.0,Virgie Headardyer,1,F,S,01
325,Earth,0.0,55 Cancri e,,0.0,0.0,0.0,0.0,685.0,21.0,Dandra Jacostaney,0,G,S,01
326,Mars,0.0,TRAPPIST-1e,26.0,0.0,2832.0,107.0,4447.0,15.0,4.0,Resers Perte,0,F,P,01
327,Mars,1.0,TRAPPIST-1e,61.0,0.0,0.0,0.0,0.0,0.0,0.0,Batech Perte,1,F,P,02
328,Earth,0.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,592.0,177.0,58.0,Veroy Pottonalden,1,G,S,01
329,Earth,0.0,TRAPPIST-1e,30.0,0.0,0.0,95.0,0.0,441.0,1023.0,Tine Coffmaney,0,F,P,01
330,Mars,1.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Chrey Dutte,1,F,P,01
331,Earth,0.0,TRAPPIST-1e,24.0,0.0,0.0,5.0,0.0,2766.0,0.0,,0,F,P,01
332,Earth,1.0,TRAPPIST-1e,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Billex Mcneiderson,0,G,P,01
333,Earth,0.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,558.0,0.0,230.0,Luzel Vincenton,0,E,P,01
334,Earth,0.0,TRAPPIST-1e,22.0,0.0,116.0,0.0,786.0,6.0,0.0,Francy Spentley,1,G,S,01
335,Europa,0.0,55 Cancri e,63.0,0.0,0.0,1068.0,0.0,176.0,8188.0,Wezncha Excialing,0,C,S,01
336,Europa,0.0,55 Cancri e,18.0,0.0,17.0,215.0,4.0,5132.0,697.0,Bram Pirejus,0,B,S,01
337,Europa,1.0,55 Cancri e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Marfak Pirejus,1,B,S,02
338,Europa,0.0,TRAPPIST-1e,79.0,0.0,5649.0,235.0,7.0,2579.0,2175.0,Naslon Pirejus,0,B,S,03
339,Europa,1.0,TRAPPIST-1e,56.0,0.0,0.0,0.0,0.0,0.0,0.0,Muonons Pirejus,1,B,S,04
340,Europa,1.0,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Polaton Pirejus,1,B,S,05
341,Europa,0.0,TRAPPIST-1e,33.0,0.0,0.0,2491.0,6.0,1173.0,1059.0,Sollum Pirejus,0,B,S,06
342,Europa,1.0,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Achib Pirejus,1,B,S,07
343,Earth,0.0,TRAPPIST-1e,31.0,0.0,198.0,0.0,591.0,0.0,164.0,Brita Moodson,1,G,P,01
344,Europa,1.0,55 Cancri e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Zinopus Fuelddid,1,,,01
345,Europa,1.0,55 Cancri e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Mesatan Mosteraked,1,B,P,01
346,Europa,1.0,55 Cancri e,38.0,0.0,0.0,0.0,,0.0,0.0,Aston Mosteraked,1,B,P,02
347,,0.0,,23.0,0.0,348.0,0.0,0.0,4.0,368.0,Blanie Floydendley,0,G,P,01
348,Earth,0.0,TRAPPIST-1e,28.0,0.0,82.0,773.0,0.0,3693.0,140.0,Phia Wagnerray,0,G,S,01
349,Earth,1.0,PSO J318.5-22,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Evane Wagnerray,0,G,S,02
350,Earth,0.0,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cliney Simpsonks,1,G,S,01
351,Earth,0.0,TRAPPIST-1e,14.0,0.0,3.0,0.0,881.0,25.0,0.0,Ellard Simpsonks,1,G,S,02
352,Earth,0.0,TRAPPIST-1e,23.0,0.0,13.0,747.0,0.0,0.0,128.0,Tanley Klinson,0,G,P,01
353,Earth,1.0,TRAPPIST-1e,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Verek Merce,0,G,P,01
354,Earth,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Fanna Sullones,0,G,S,01
355,Earth,0.0,TRAPPIST-1e,18.0,0.0,391.0,44.0,356.0,0.0,0.0,Elanda Savaraldez,0,E,P,01
356,Europa,0.0,PSO J318.5-22,27.0,1.0,69.0,5728.0,0.0,0.0,987.0,Dabik Cowsearney,1,C,P,01
357,Earth,0.0,TRAPPIST-1e,48.0,0.0,0.0,111.0,0.0,1508.0,0.0,Ward Carreralend,0,E,P,01
358,Europa,0.0,55 Cancri e,31.0,1.0,0.0,11003.0,552.0,8157.0,5688.0,Meropus Hervel,0,B,P,01
359,Europa,0.0,55 Cancri e,61.0,0.0,1.0,608.0,0.0,3835.0,1.0,Hadyon Hervel,0,B,P,02
360,Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Brinez Robins,1,G,S,01
361,Mars,1.0,TRAPPIST-1e,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Graw Mepie,1,F,S,01
362,Mars,0.0,TRAPPIST-1e,22.0,0.0,28.0,420.0,36.0,6011.0,3.0,Wales Tité,0,D,S,01
363,Mars,0.0,TRAPPIST-1e,30.0,1.0,1056.0,0.0,0.0,0.0,0.0,Luse Pimne,0,D,S,01
364,Mars,0.0,TRAPPIST-1e,30.0,0.0,1770.0,0.0,0.0,13.0,0.0,Parney Pimne,0,D,S,02
365,,1.0,55 Cancri e,32.0,1.0,0.0,0.0,0.0,0.0,0.0,Teron Sageng,1,D,S,01
366,Mars,0.0,TRAPPIST-1e,43.0,1.0,353.0,896.0,0.0,0.0,2.0,Push Wate,1,D,P,01
367,Earth,0.0,55 Cancri e,17.0,0.0,177.0,,0.0,310.0,7.0,Denis Flowensley,0,F,P,01
368,Earth,0.0,TRAPPIST-1e,23.0,0.0,,21.0,0.0,0.0,1699.0,Dandy Mirez,0,G,P,01
369,Earth,0.0,TRAPPIST-1e,20.0,0.0,0.0,465.0,0.0,5.0,223.0,Luzel Mirez,0,F,P,02
370,Earth,1.0,TRAPPIST-1e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Dennya Mirez,0,G,P,03
371,Mars,0.0,TRAPPIST-1e,35.0,0.0,1134.0,113.0,52.0,0.0,0.0,Cus Ble,0,E,P,01
372,Mars,0.0,TRAPPIST-1e,31.0,0.0,0.0,0.0,1116.0,2.0,0.0,Mats Iccle,0,F,S,01
373,Earth,0.0,55 Cancri e,21.0,0.0,0.0,150.0,0.0,567.0,0.0,Tyrona Roachoanand,0,F,S,01
374,Earth,0.0,TRAPPIST-1e,16.0,0.0,691.0,0.0,101.0,140.0,0.0,Benny Rushorney,0,F,P,01
375,Europa,0.0,TRAPPIST-1e,60.0,0.0,0.0,7255.0,5952.0,1537.0,0.0,Baton Quelfly,1,C,P,01
376,Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,157.0,0.0,352.0,60.0,Elina Steinardson,0,F,P,01
377,Earth,1.0,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Iney Pierry,0,G,S,01
378,Europa,1.0,55 Cancri e,68.0,0.0,0.0,0.0,0.0,0.0,0.0,Lesatik Poicaptic,1,B,P,01
379,Europa,0.0,55 Cancri e,22.0,0.0,0.0,1170.0,0.0,5467.0,1241.0,Mirark Unhearfus,0,B,P,02
380,Europa,1.0,TRAPPIST-1e,59.0,0.0,0.0,0.0,0.0,0.0,0.0,Enifik Unhearfus,1,B,P,03
381,Europa,0.0,TRAPPIST-1e,,0.0,8.0,3584.0,0.0,13.0,57.0,Syrmark Pumbody,1,B,P,01
382,Mars,0.0,TRAPPIST-1e,37.0,0.0,1094.0,2.0,26.0,34.0,1.0,Blesh Fiha,0,F,P,01
383,Mars,1.0,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Cowns Fiha,1,F,P,02
384,Mars,1.0,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Ree Fiha,1,F,P,03
385,Europa,0.0,TRAPPIST-1e,31.0,0.0,417.0,,7185.0,562.0,792.0,Algor Efulows,1,E,P,01
386,Europa,0.0,TRAPPIST-1e,29.0,0.0,0.0,4118.0,0.0,715.0,3139.0,Chargin Chocaters,1,C,S,01
387,Europa,0.0,55 Cancri e,20.0,0.0,2.0,10116.0,0.0,2.0,225.0,Aino Ineysive,1,A,S,01
388,Europa,1.0,55 Cancri e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Taurak Ineysive,1,A,S,02
389,Earth,0.0,TRAPPIST-1e,29.0,0.0,0.0,1026.0,0.0,16.0,0.0,Eliana Jorden,1,F,S,01
390,Mars,1.0,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Fronch Melto,1,F,P,01
391,Mars,0.0,TRAPPIST-1e,17.0,0.0,1483.0,10.0,0.0,0.0,0.0,Caper Knike,0,F,S,01
392,Europa,,55 Cancri e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Hekark Mormonized,1,B,P,01
393,Europa,0.0,TRAPPIST-1e,47.0,0.0,4.0,891.0,0.0,2962.0,3656.0,Naosura Mormonized,0,B,P,02
394,Mars,1.0,TRAPPIST-1e,45.0,0.0,0.0,0.0,0.0,0.0,0.0,Row Pread,1,F,S,01
395,Earth,1.0,TRAPPIST-1e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Allie Willynnedy,1,G,S,01
396,Earth,0.0,55 Cancri e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Sallyl Hodes,1,G,S,01
397,Earth,0.0,PSO J318.5-22,56.0,0.0,46.0,11.0,0.0,622.0,0.0,Lilace Hodes,0,G,S,02
398,Earth,0.0,TRAPPIST-1e,39.0,0.0,382.0,0.0,22.0,467.0,0.0,Lynnee Oneiles,0,F,S,01
399,Earth,0.0,PSO J318.5-22,40.0,0.0,7.0,0.0,840.0,26.0,0.0,Debora Oneiles,0,F,S,02
400,Europa,1.0,TRAPPIST-1e,40.0,0.0,,0.0,0.0,0.0,0.0,Dyonon Diateous,1,B,S,01
401,Europa,0.0,55 Cancri e,34.0,0.0,,5637.0,45.0,1936.0,56.0,Izarino Unciate,0,C,P,01
402,Earth,0.0,55 Cancri e,32.0,0.0,0.0,0.0,0.0,722.0,0.0,Loree Hahnstonsen,0,F,S,01
403,Earth,0.0,TRAPPIST-1e,35.0,0.0,7.0,1043.0,0.0,0.0,0.0,Elica Armstromez,0,F,P,01
404,Mars,0.0,TRAPPIST-1e,32.0,1.0,2484.0,429.0,102.0,0.0,0.0,Camonk Curte,0,D,P,01
405,,0.0,TRAPPIST-1e,26.0,1.0,1869.0,0.0,136.0,0.0,0.0,Colal Curte,0,F,P,02
406,Earth,0.0,TRAPPIST-1e,25.0,0.0,1352.0,0.0,0.0,24.0,799.0,Loria Marshopper,0,F,S,01
407,,0.0,TRAPPIST-1e,26.0,0.0,0.0,0.0,0.0,77.0,715.0,Rice Marshopper,0,E,S,02
408,Europa,1.0,55 Cancri e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Hadira Singmage,1,B,P,01
409,Earth,0.0,TRAPPIST-1e,22.0,0.0,9.0,0.0,795.0,0.0,0.0,Ferry Mcclayton,1,F,S,01
410,Earth,0.0,TRAPPIST-1e,24.0,0.0,757.0,0.0,0.0,32.0,0.0,Elara Hoppernardy,0,E,P,01
411,Earth,1.0,PSO J318.5-22,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,G,P,02
412,Earth,1.0,TRAPPIST-1e,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Nathy Moongton,1,G,S,01
413,Mars,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Swafox Ecart,1,E,S,01
414,Europa,1.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Aldun Taptiritty,1,B,S,01
415,Europa,1.0,55 Cancri e,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Minopus Taptiritty,1,,,02
416,Europa,1.0,TRAPPIST-1e,74.0,0.0,0.0,0.0,0.0,0.0,0.0,Wezena Taptiritty,1,B,S,03
417,Europa,,55 Cancri e,28.0,1.0,5.0,4288.0,0.0,745.0,5.0,Tabius Geoconne,1,B,S,01
418,Europa,1.0,TRAPPIST-1e,42.0,0.0,0.0,0.0,0.0,0.0,0.0,Etair Fushausive,1,B,S,02
419,Europa,1.0,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Hallux Geoconne,1,B,S,03
420,Earth,0.0,TRAPPIST-1e,55.0,0.0,210.0,185.0,188.0,59.0,73.0,Lulah Hinetthews,0,F,S,01
421,Earth,0.0,PSO J318.5-22,19.0,0.0,0.0,0.0,747.0,26.0,0.0,Leonyl Poperez,1,G,P,01
422,Earth,1.0,TRAPPIST-1e,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Sallyl Poperez,0,G,P,02
423,Earth,0.0,TRAPPIST-1e,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Joela Poperez,0,G,P,03
424,Europa,1.0,55 Cancri e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Zanin Bedectical,1,D,S,01
425,Earth,0.0,TRAPPIST-1e,15.0,0.0,2156.0,0.0,0.0,59.0,2.0,Hardy Nichoan,0,F,S,01
426,Earth,1.0,PSO J318.5-22,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Shawne Jenningley,1,G,S,01
